id_compra,id_proveedor,id_sucursal,numero_factura_proveedor,fecha_compra,subtotal,impuesto,total_pagado,creado_en,modificado_en,creado_por,modificado_por
1591,45,3,FAC-PROV-2026-00001591,2025-04-18 01:43:50.702934-05,2447.50,367.12,2814.62,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1729,45,3,FAC-PROV-2026-00001729,2024-10-30 23:51:54.796347-05,641.55,96.23,737.79,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1988,45,3,FAC-PROV-2026-00001988,2025-02-26 20:42:05.772952-05,1780.42,267.06,2047.48,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
397,45,3,FAC-PROV-2026-00000397,2025-05-20 09:33:32.461455-05,2969.87,445.48,3415.35,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
604,45,3,FAC-PROV-2026-00000604,2025-06-16 14:06:40.176488-05,1524.37,228.65,1753.02,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
427,45,3,FAC-PROV-2026-00000427,2024-06-06 19:21:50.593215-05,964.92,144.74,1109.66,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
347,45,3,FAC-PROV-2026-00000347,2024-04-15 09:45:24.738458-05,1152.12,172.82,1324.94,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
179,45,3,FAC-PROV-2026-00000179,2024-01-20 14:55:58.655289-05,1353.64,203.05,1556.69,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
562,45,3,FAC-PROV-2026-00000562,2026-04-22 10:28:11.207093-05,1120.95,168.14,1289.09,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
636,45,3,FAC-PROV-2026-00000636,2025-11-10 10:46:51.033652-05,1902.69,285.40,2188.09,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1228,45,3,FAC-PROV-2026-00001228,2025-05-26 23:28:27.882517-05,2613.53,392.03,3005.56,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1652,45,3,FAC-PROV-2026-00001652,2025-02-07 19:03:12.4475-05,1252.52,187.88,1440.40,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1518,45,3,FAC-PROV-2026-00001518,2024-07-31 01:28:46.587785-05,2344.81,351.72,2696.54,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1387,45,3,FAC-PROV-2026-00001387,2024-01-13 16:05:16.727743-05,3086.30,462.94,3549.24,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1819,45,3,FAC-PROV-2026-00001819,2025-07-19 15:27:25.549843-05,1411.80,211.77,1623.57,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
445,45,3,FAC-PROV-2026-00000445,2025-06-30 12:44:25.319909-05,2103.52,315.53,2419.05,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
889,45,3,FAC-PROV-2026-00000889,2025-09-25 04:29:28.813821-05,1252.71,187.91,1440.62,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1611,45,3,FAC-PROV-2026-00001611,2024-05-08 12:02:56.371577-05,1140.09,171.01,1311.11,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1724,45,3,FAC-PROV-2026-00001724,2024-03-18 12:30:05.611998-05,1680.38,252.06,1932.43,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1746,45,3,FAC-PROV-2026-00001746,2024-05-28 20:17:45.631309-05,1884.98,282.75,2167.73,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
253,45,3,FAC-PROV-2026-00000253,2026-03-21 02:50:30.396178-05,2925.72,438.86,3364.57,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1369,45,3,FAC-PROV-2026-00001369,2025-07-29 01:49:12.727829-05,2518.05,377.71,2895.75,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
692,45,3,FAC-PROV-2026-00000692,2025-05-03 03:18:51.864977-05,2809.34,421.40,3230.74,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
581,45,3,FAC-PROV-2026-00000581,2024-04-27 03:06:12.347069-05,3156.60,473.49,3630.09,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
14,45,3,FAC-PROV-2026-00000014,2026-06-05 04:52:58.049943-05,2963.87,444.58,3408.45,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
109,45,3,FAC-PROV-2026-00000109,2025-01-18 20:27:38.829482-05,1472.82,220.92,1693.75,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
133,45,3,FAC-PROV-2026-00000133,2025-08-28 07:19:18.668627-05,1065.71,159.86,1225.57,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1134,45,3,FAC-PROV-2026-00001134,2025-11-19 09:46:24.648424-05,1514.10,227.11,1741.21,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1237,45,3,FAC-PROV-2026-00001237,2026-03-26 22:04:06.844251-05,1813.25,271.99,2085.24,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1511,45,3,FAC-PROV-2026-00001511,2024-11-27 19:50:18.143382-05,2143.99,321.60,2465.59,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1818,45,3,FAC-PROV-2026-00001818,2024-05-11 18:59:19.491494-05,2139.94,320.99,2460.93,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
603,45,3,FAC-PROV-2026-00000603,2025-09-09 09:46:56.869145-05,977.38,146.61,1123.98,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
383,45,3,FAC-PROV-2026-00000383,2025-12-31 01:40:08.127403-05,1546.52,231.98,1778.50,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
301,45,3,FAC-PROV-2026-00000301,2025-03-06 12:46:54.715581-05,1165.32,174.80,1340.12,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
7,45,3,FAC-PROV-2026-00000007,2024-09-04 05:12:04.829315-05,709.82,106.47,816.29,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1011,45,3,FAC-PROV-2026-00001011,2025-04-07 16:23:57.633343-05,2381.28,357.19,2738.48,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
757,45,3,FAC-PROV-2026-00000757,2025-11-02 10:02:32.671012-05,1280.36,192.05,1472.41,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1600,45,3,FAC-PROV-2026-00001600,2024-01-12 17:35:48.673192-05,1475.10,221.27,1696.37,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
771,45,3,FAC-PROV-2026-00000771,2025-05-27 10:43:15.27806-05,975.84,146.38,1122.22,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1497,45,3,FAC-PROV-2026-00001497,2025-12-23 20:16:21.019462-05,1744.61,261.69,2006.30,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1875,45,3,FAC-PROV-2026-00001875,2025-06-01 17:57:20.181508-05,1193.99,179.10,1373.09,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1618,45,3,FAC-PROV-2026-00001618,2025-06-26 01:55:55.466419-05,2323.74,348.56,2672.30,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1402,45,3,FAC-PROV-2026-00001402,2025-10-11 02:55:23.627951-05,2183.18,327.48,2510.65,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
432,45,3,FAC-PROV-2026-00000432,2024-08-26 05:32:50.958606-05,2500.45,375.07,2875.52,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1582,45,3,FAC-PROV-2026-00001582,2024-07-08 04:54:20.813595-05,2005.77,300.87,2306.63,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1763,45,3,FAC-PROV-2026-00001763,2024-09-04 23:18:57.127386-05,2370.70,355.61,2726.31,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1347,45,3,FAC-PROV-2026-00001347,2025-06-09 21:39:51.129086-05,2990.71,448.61,3439.31,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1061,45,3,FAC-PROV-2026-00001061,2024-08-04 06:15:56.03932-05,1049.41,157.41,1206.82,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
319,45,3,FAC-PROV-2026-00000319,2026-07-01 09:55:09.527881-05,1424.77,213.72,1638.49,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1417,45,3,FAC-PROV-2026-00001417,2025-11-12 18:16:30.424066-05,2325.77,348.87,2674.64,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1,45,3,FAC-PROV-2026-00000001,2024-06-30 01:03:06.300443-05,2767.65,415.15,3182.79,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
76,45,3,FAC-PROV-2026-00000076,2024-11-01 00:23:07.143763-05,1258.60,188.79,1447.40,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1392,45,3,FAC-PROV-2026-00001392,2026-02-18 19:05:11.344106-05,2068.04,310.21,2378.25,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
346,45,3,FAC-PROV-2026-00000346,2026-02-25 15:21:49.970171-05,2177.24,326.59,2503.83,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
71,45,3,FAC-PROV-2026-00000071,2026-04-22 18:33:34.668143-05,2108.27,316.24,2424.51,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
267,45,3,FAC-PROV-2026-00000267,2024-07-02 20:02:11.698575-05,1467.65,220.15,1687.80,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
68,45,3,FAC-PROV-2026-00000068,2026-05-27 19:57:04.889542-05,3061.25,459.19,3520.44,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1002,45,3,FAC-PROV-2026-00001002,2024-11-10 06:15:35.145599-05,1943.15,291.47,2234.62,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
773,45,3,FAC-PROV-2026-00000773,2026-02-27 00:11:36.08245-05,1108.60,166.29,1274.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1817,45,3,FAC-PROV-2026-00001817,2025-12-31 05:53:26.058409-05,2388.61,358.29,2746.90,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
146,45,3,FAC-PROV-2026-00000146,2024-10-28 06:06:52.454356-05,2078.76,311.81,2390.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
80,45,3,FAC-PROV-2026-00000080,2025-03-28 22:06:15.622776-05,1493.14,223.97,1717.11,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
861,45,3,FAC-PROV-2026-00000861,2024-09-12 06:08:41.412428-05,950.78,142.62,1093.39,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
162,45,3,FAC-PROV-2026-00000162,2024-03-10 20:04:31.787242-05,2513.04,376.96,2889.99,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
738,45,3,FAC-PROV-2026-00000738,2024-10-14 00:53:31.567915-05,1394.08,209.11,1603.19,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
797,45,3,FAC-PROV-2026-00000797,2025-03-18 20:55:05.928217-05,1207.28,181.09,1388.38,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1633,45,3,FAC-PROV-2026-00001633,2024-07-17 02:31:16.027562-05,879.20,131.88,1011.08,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
582,45,3,FAC-PROV-2026-00000582,2025-01-19 18:07:36.331969-05,866.10,129.91,996.01,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1676,45,3,FAC-PROV-2026-00001676,2025-11-05 22:03:11.578386-05,2369.56,355.43,2724.99,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1095,45,3,FAC-PROV-2026-00001095,2024-09-17 01:25:49.118134-05,2046.48,306.97,2353.45,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1958,45,3,FAC-PROV-2026-00001958,2025-08-22 17:56:25.803127-05,1254.49,188.17,1442.67,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1973,45,3,FAC-PROV-2026-00001973,2024-11-25 14:16:15.1078-05,2616.34,392.45,3008.79,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1386,45,3,FAC-PROV-2026-00001386,2024-12-10 17:33:51.823084-05,2488.33,373.25,2861.57,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
751,45,3,FAC-PROV-2026-00000751,2024-08-12 19:06:48.485642-05,906.51,135.98,1042.49,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
237,45,3,FAC-PROV-2026-00000237,2024-01-19 02:37:17.719658-05,2087.59,313.14,2400.73,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1892,45,3,FAC-PROV-2026-00001892,2024-05-28 00:28:48.154822-05,1334.21,200.13,1534.35,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
262,45,3,FAC-PROV-2026-00000262,2024-02-07 19:21:37.650482-05,1499.61,224.94,1724.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
337,45,3,FAC-PROV-2026-00000337,2024-06-14 07:30:34.843494-05,2883.16,432.47,3315.63,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1997,45,3,FAC-PROV-2026-00001997,2025-02-06 21:24:34.713628-05,1231.37,184.70,1416.07,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1689,45,3,FAC-PROV-2026-00001689,2025-02-19 23:25:19.678352-05,1031.65,154.75,1186.40,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
504,45,3,FAC-PROV-2026-00000504,2024-12-29 14:09:51.6214-05,1179.02,176.85,1355.88,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1504,45,3,FAC-PROV-2026-00001504,2025-11-07 15:07:21.597802-05,953.25,142.99,1096.23,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
399,45,3,FAC-PROV-2026-00000399,2025-11-26 16:45:19.378237-05,1494.61,224.19,1718.81,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
238,45,3,FAC-PROV-2026-00000238,2025-04-26 09:41:56.635289-05,2127.32,319.10,2446.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1699,45,3,FAC-PROV-2026-00001699,2025-03-05 09:40:02.608172-05,1021.77,153.27,1175.04,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
547,45,3,FAC-PROV-2026-00000547,2025-03-23 12:52:05.729308-05,2746.02,411.90,3157.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
818,45,3,FAC-PROV-2026-00000818,2024-02-17 09:07:36.824815-05,2295.06,344.26,2639.32,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
737,45,3,FAC-PROV-2026-00000737,2026-03-05 21:36:03.133162-05,2134.23,320.13,2454.37,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
569,45,3,FAC-PROV-2026-00000569,2024-08-01 05:00:58.957556-05,2797.49,419.62,3217.11,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
124,45,3,FAC-PROV-2026-00000124,2025-04-04 18:12:25.961699-05,2612.72,391.91,3004.63,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
452,45,3,FAC-PROV-2026-00000452,2025-12-18 08:55:05.011245-05,1558.91,233.84,1792.75,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
798,45,3,FAC-PROV-2026-00000798,2025-10-12 00:45:38.146454-05,1143.74,171.56,1315.30,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
200,45,3,FAC-PROV-2026-00000200,2025-09-29 13:53:21.939216-05,1794.99,269.25,2064.24,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1623,45,3,FAC-PROV-2026-00001623,2026-07-17 02:31:04.153268-05,3270.84,490.63,3761.46,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
990,45,3,FAC-PROV-2026-00000990,2026-04-10 09:03:52.722645-05,1463.33,219.50,1682.83,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
685,45,3,FAC-PROV-2026-00000685,2025-08-07 06:14:16.696879-05,2536.74,380.51,2917.26,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
905,45,3,FAC-PROV-2026-00000905,2024-11-14 21:33:31.55803-05,1332.67,199.90,1532.57,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1379,45,3,FAC-PROV-2026-00001379,2025-12-07 21:07:01.514662-05,2066.34,309.95,2376.29,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
973,45,3,FAC-PROV-2026-00000973,2024-01-28 21:12:12.339929-05,1890.57,283.59,2174.16,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
79,45,3,FAC-PROV-2026-00000079,2026-04-10 09:08:54.981662-05,718.18,107.73,825.91,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1532,45,3,FAC-PROV-2026-00001532,2024-01-05 06:13:26.200661-05,670.18,100.53,770.70,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1925,45,3,FAC-PROV-2026-00001925,2024-02-19 05:25:30.465386-05,1010.69,151.60,1162.29,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1895,45,3,FAC-PROV-2026-00001895,2024-04-17 05:52:24.72368-05,1711.84,256.78,1968.62,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1448,45,3,FAC-PROV-2026-00001448,2025-11-09 10:13:11.575175-05,2748.34,412.25,3160.59,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
17,45,3,FAC-PROV-2026-00000017,2026-03-03 14:33:54.595671-05,1940.44,291.07,2231.51,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1116,45,3,FAC-PROV-2026-00001116,2024-12-02 06:43:37.828951-05,2130.08,319.51,2449.59,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1290,45,3,FAC-PROV-2026-00001290,2025-10-26 04:52:57.247499-05,1597.57,239.64,1837.21,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1070,45,3,FAC-PROV-2026-00001070,2024-11-24 15:18:04.908911-05,928.37,139.26,1067.63,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
404,45,3,FAC-PROV-2026-00000404,2025-12-20 16:56:36.37147-05,2047.89,307.18,2355.07,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
997,45,3,FAC-PROV-2026-00000997,2025-12-08 16:07:59.689748-05,2797.81,419.67,3217.49,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1280,45,3,FAC-PROV-2026-00001280,2024-05-09 22:57:49.765149-05,2005.47,300.82,2306.29,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1029,45,3,FAC-PROV-2026-00001029,2024-05-13 11:26:33.767805-05,1377.44,206.62,1584.06,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1068,45,3,FAC-PROV-2026-00001068,2025-11-24 23:17:34.355047-05,2798.29,419.74,3218.03,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1245,45,3,FAC-PROV-2026-00001245,2024-01-11 23:25:59.285801-05,1423.67,213.55,1637.22,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
616,45,3,FAC-PROV-2026-00000616,2026-01-05 01:15:52.240052-05,2497.87,374.68,2872.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1211,45,3,FAC-PROV-2026-00001211,2025-12-22 03:22:02.450633-05,958.51,143.78,1102.29,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1393,45,3,FAC-PROV-2026-00001393,2024-07-17 17:03:52.828359-05,1643.00,246.45,1889.45,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
83,45,3,FAC-PROV-2026-00000083,2025-01-27 06:27:50.471398-05,2053.81,308.07,2361.88,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
63,45,3,FAC-PROV-2026-00000063,2024-11-05 04:11:56.804885-05,1940.29,291.04,2231.33,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
516,45,3,FAC-PROV-2026-00000516,2025-05-14 15:33:43.24049-05,2652.61,397.89,3050.51,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
542,45,3,FAC-PROV-2026-00000542,2024-07-18 21:31:12.11838-05,2499.86,374.98,2874.84,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
395,45,3,FAC-PROV-2026-00000395,2024-07-19 03:48:37.069441-05,2159.16,323.87,2483.03,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1294,45,3,FAC-PROV-2026-00001294,2024-01-25 22:00:03.883972-05,1760.27,264.04,2024.32,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
882,45,3,FAC-PROV-2026-00000882,2025-07-04 13:14:11.37998-05,3165.00,474.75,3639.75,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
955,45,3,FAC-PROV-2026-00000955,2025-04-29 19:18:12.344126-05,2307.13,346.07,2653.20,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
274,45,3,FAC-PROV-2026-00000274,2026-05-08 17:22:54.961032-05,2762.57,414.38,3176.95,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1876,45,3,FAC-PROV-2026-00001876,2024-05-01 13:09:08.418859-05,1482.44,222.37,1704.80,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1304,45,3,FAC-PROV-2026-00001304,2025-07-07 14:08:12.262466-05,2561.30,384.19,2945.49,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1590,45,3,FAC-PROV-2026-00001590,2024-02-24 08:15:21.385843-05,738.97,110.85,849.82,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1904,45,3,FAC-PROV-2026-00001904,2024-06-25 20:26:28.214539-05,1244.02,186.60,1430.63,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
